,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS10c,SBS10d,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22a,SBS22b,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40a,SBS40b,SBS40c,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,SBS91,SBS92,SBS93,SBS94,SBS95,SBS96,SBS97,SBS98,SBS99,SBS100,SBS101,SBS102,SBS103,SBS104,SBS105,SBS106,SBS107,SBS108,SBS109,SBS110,n_snv,cancer_type,ADIPOGENESIS,ALLOGRAFT_REJECTION,ANDROGEN_RESPONSE,ANGIOGENESIS,APICAL_JUNCTION,APICAL_SURFACE,APOPTOSIS,BILE_ACID_METABOLISM,CHOLESTEROL_HOMEOSTASIS,COAGULATION,COMPLEMENT,DNA_REPAIR,E2F_TARGETS,EPITHELIAL_MESENCHYMAL_TRANSITION,ESTROGEN_RESPONSE_EARLY,ESTROGEN_RESPONSE_LATE,FATTY_ACID_METABOLISM,G2M_CHECKPOINT,GLYCOLYSIS,HEDGEHOG_SIGNALING,HEME_METABOLISM,HYPOXIA,IL2_STAT5_SIGNALING,IL6_JAK_STAT3_SIGNALING,INFLAMMATORY_RESPONSE,INTERFERON_ALPHA_RESPONSE,INTERFERON_GAMMA_RESPONSE,KRAS_SIGNALING_DN,KRAS_SIGNALING_UP,MITOTIC_SPINDLE,MTORC1_SIGNALING,MYC_TARGETS_V1,MYC_TARGETS_V2,MYOGENESIS,NOTCH_SIGNALING,OXIDATIVE_PHOSPHORYLATION,P53_PATHWAY,PANCREAS_BETA_CELLS,PEROXISOME,PI3K_AKT_MTOR_SIGNALING,PROTEIN_SECRETION,REACTIVE_OXYGEN_SPECIES_PATHWAY,SPERMATOGENESIS,TGF_BETA_SIGNALING,TNFA_SIGNALING_VIA_NFKB,UNFOLDED_PROTEIN_RESPONSE,UV_RESPONSE_DN,UV_RESPONSE_UP,WNT_BETA_CATENIN_SIGNALING,XENOBIOTIC_METABOLISM
TCGA-83-5908-01A,0.017481963406272075,0.11927600361563419,0.0,0.18428582702493665,0.0,0.0,0.000375581500288387,0.0,0.011842703692626544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17596371224796215,0.0,0.007445056850420893,0.0,0.0,0.0019257825230582105,0.0,0.0,0.0,0.019761073524448506,0.0,0.0,0.040084753701509566,0.0,0.0,0.0,0.0,0.0,0.10405570071183655,0.0,0.0,0.0,0.0,0.0009076630392310191,0.0,0.0,0.0,0.0,0.11113716560992971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010558338504125483,0.010122752631209066,0.0,0.0,0.0,0.0011237244315323146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07224781356089566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035077571861355086,0.07632681156272791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3324384599156054,Lung Adenocarcinoma,-1.4690166733885812,1.6452793758993378,-0.33312467567579024,0.0637889841734762,1.4192674712382358,0.8182918637232987,1.5305040701958414,-2.0345067609167664,-0.8468580522599445,0.4245138194604475,1.6820690364337039,0.24858906873393163,1.5222233172875206,0.42028648291366866,-0.753671663758169,-0.7497031653525793,-1.299907545195078,1.589768740282125,-0.1081925167011992,-0.14758877350286911,-1.353275717672545,-0.10986291448215124,1.332134613053064,1.2205947458780388,1.4510083379033238,1.698782937591241,1.934650173110148,-2.0300332205934084,1.3816353357854627,1.9344777124518089,0.4473057200306128,0.9726054612524088,0.8278751121892616,-1.0024845302084238,-0.02303421514962666,-0.9207112704444197,0.7294801086827746,0.3229871189074778,-1.0493415183333978,1.860534323986653,-0.4543344847814749,-0.2968828922494196,0.49766554361450765,1.0800901892202583,1.7486939282994332,0.6982369994042317,0.6862570204472839,0.0997582582854613,0.06831953499852363,-0.7655429779883176
TCGA-86-6851-01A,0.0,0.02219875869374715,0.0017398224897839504,0.3452013368907724,0.0,0.0,0.013507109312830381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07410806144907775,0.0,0.0,0.0,0.0022726561403352656,0.0,0.0,0.0,0.0,0.007057066959150248,0.0,0.0,0.0,0.1660751584070987,0.0,0.0,0.0,0.0,0.050088378290660346,0.0,0.03267233341731237,0.0,0.0,0.0,0.03828141889103278,0.0,0.0,0.0,0.03326219064016667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017485940746529748,0.020521548108622365,0.0,0.0,0.0,0.04395849304825295,0.008818695426265516,0.0,0.0,0.0,0.0,0.005718596684100782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01963839220278515,0.0,0.0,0.0,0.0,0.0,0.01657147072572132,0.0302795983148,0.0,0.0,0.06628031983283099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9459607035775686,Lung Adenocarcinoma,-1.912982053763064,1.5676187699145128,-0.36350404416685617,-0.5603447606798979,0.22429970604949673,0.43270272173689306,0.6734677014654759,-0.9190046856755785,-1.487152567091196,-0.13905528502917278,0.7798019614308157,-1.1548412459439652,-0.6663081636900469,-0.7746878896313596,-0.14850143804711574,-0.5148649126231246,-1.00047632581613,-0.5812431680779557,-0.8860720656081491,-0.614186156625164,0.885057921426073,-0.44746412622580256,1.051488363195494,1.1994830179106788,0.7588619437372635,0.7899150168778324,1.2075488109759887,0.5111641870423417,0.5009483888876639,0.3780781051229128,-0.819019510732593,-1.3164806566548786,-1.3467269661703005,-1.1506659355963051,-0.18251614409553354,-1.6668282447115308,0.03495391758667539,-0.2751430303818423,-1.220058547780004,0.621537363478074,-0.3538704504889812,-1.2033874171077723,-0.37691868339696166,-0.12758417721938928,-0.07193876864000494,-0.33453084833075725,-0.5486219885239404,-0.8777469889867726,0.23584596441377326,-0.9809491873917366
TCGA-86-7701-01A,0.020517861781418546,0.002721039679722857,0.0,0.4140154479221159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025772423072919673,0.0,0.0,0.0,0.0,0.0012108885075692933,0.0,0.0,0.0224605495194492,0.0,0.0,0.07208184355854898,0.0,0.0,0.0,0.0,0.0,0.0,0.09094518606382967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04584815353810968,0.0,0.0,0.0,0.0,0.0,0.006114437661553914,0.02185703065371634,0.0,0.0,0.0,0.006016014243909542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010625062510379446,0.0,0.0,0.0,0.0,0.02090973806609623,0.0,0.0,0.0,0.0,0.0,0.023343455697542648,0.041976818708830785,0.0,0.0,0.10364115694833897,0.0,0.0,0.0,0.0,0.030312918664999734,0.0,0.0,0.0,0.03962997320094844,2.287801729930226,Lung Adenocarcinoma,-0.9791635873379241,1.0474831470857568,1.2674439676150366,0.9471703254176592,-0.6399181709803886,-0.21598663983160726,0.3325356854234396,-0.6307572707137697,-0.6614585744182494,0.14097800522249587,0.983431132097451,-1.2054429142385836,0.3540706638630444,0.5418067268163582,-0.12435865183358036,0.6203764907452253,-0.45050137647058575,0.6878881982317293,-0.19660850149973016,0.2519508025878782,0.039375286739537406,0.3418528559280032,1.4134504239614318,0.6932325507642991,0.45585421581466223,0.02717873933837517,0.6545463427655012,-0.9590880345193468,0.8896606506575023,0.2307373549207238,0.5181395626414976,0.10580849508639131,-0.328701758206027,-0.6175845668345913,0.14890073959277578,-0.5161606727439108,-1.3365617498626783,1.824553593764145,-0.3362890894977518,0.3756869958215196,0.933440795347575,-0.4991337123500592,0.6437158523331113,1.4485409108719454,0.246740817113742,0.5063469366388156,0.6721279684783394,-0.009399602509434512,0.3991518297950445,-0.861386485518596
TCGA-86-7711-01A,0.03201391745598309,0.07862659600586423,0.0,0.22816730230972077,0.0,0.0,0.02533623689392087,0.0,0.0,0.0,0.0,0.0,0.009823071249996783,0.012343922140565226,0.0,0.0,0.0,0.0,0.07492469097773351,0.0,0.015244024690431094,0.0,0.031920374879117495,0.001539849782940946,0.0,0.0,0.02658569289258063,0.03642551394940394,0.049873406522535246,0.0,0.0,0.14617361539788223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017316374515674637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004499553371599796,0.0011240181123538182,0.0,0.0,0.0,0.0,0.03182341470181768,0.0,0.0,0.0,0.0,0.0,0.0029278233927706415,0.0,0.0,0.04365912550582452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03875698033743109,0.035244612253017095,0.05564988266083463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.357934847000454,Lung Adenocarcinoma,0.6560644775085781,0.5547019684334363,0.9365721868984617,0.15720785348146404,-0.2649288598115871,0.2605985348915919,0.5247366664110559,0.46056895414175353,0.873291457744321,0.3754998983323565,0.8858015295116586,-0.7001959426091748,0.37933017150671167,0.6429973892592261,-0.022810312243661424,-0.05036498416169573,-0.14492170610792135,0.674848280468727,0.9557301857088906,0.5306060381589314,0.36975904227990436,0.7970250113690501,0.10971202111926594,1.565697027746912,1.3337055399217737,-0.3052300185394728,0.16172557593976927,-0.3937369503922437,0.6786441449304448,0.4184748909935456,1.5486192087818262,0.13229559649028416,0.5194953302501659,-0.2453348070313805,-0.1989277629885263,-0.2915820539411195,0.6553972950800068,-0.6068400409666752,0.3460352818687925,2.194553974120254,0.5227174702877139,0.8733770777693247,0.8091065264123826,0.4279526452710229,1.3048490228633782,0.6352504051293612,-0.07360373175765358,0.40227717745942804,-0.370649109215307,1.257237199103519
TCGA-86-7713-01A,0.030919395962390434,0.0,0.06207882883924373,0.35408036002996157,0.0,0.0,0.04650094770339002,0.08138332969916062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017342717101914904,0.0,0.0,0.0,0.0,0.005744771014203804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06179724445078101,0.0,0.011445092308123026,0.0,0.0,0.0,0.0,0.03551984665324998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036671935951708576,0.0,0.0,0.0,0.0,0.03126351334869041,0.0,0.0,0.07922253107935479,0.0,0.0,0.0019138760489126742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02063675276621193,0.0,0.0,0.0,0.0,0.0,0.022230121128642283,0.0353930674816286,0.0,0.0,0.0,0.0,0.0,0.04671675174452675,0.0,0.019138916687904867,0.0,0.0,0.0,0.0,2.1986570869544226,Lung Adenocarcinoma,-0.8898839176325344,-1.4046241546913396,-0.30458732038968767,0.09387973576869153,-1.0491439875848623,-1.0267717668501568,-1.9897284590731628,-0.6385232335852997,-0.6935994052226642,-1.1820650950411487,-1.1803431414410985,-0.3632996527575486,0.22918201116371334,-1.628733349774986,-0.7367048368628544,-0.5325511377066067,-0.9355107803502773,0.39456282043465235,-0.1937485907144726,0.4347362803384209,-0.7860049019358873,-0.7790300833992537,-1.0017594476026805,-0.9900633978272654,-0.6101525002067895,-0.3831450895986178,-0.8514770473353169,0.518448622086974,-0.9095228292066928,0.7733320524461359,-0.5208040287443424,-0.07970511916021174,0.7864774877405311,-1.5681776173513802,0.04623908784920567,-1.0286424693943323,-1.1657766327568098,0.12205417855400884,-1.1862950008588071,-0.3430925156969118,-0.5309502362989932,-1.6762473850109352,0.2737639484855879,-0.6073968407585618,-0.967811988621849,0.11439050087886646,-0.14274955986896679,-0.9577203916018061,0.2520522699174725,-1.394718229978137
TCGA-86-7954-01A,0.0689402240461811,0.04028877193958197,0.0,0.10051166981280121,0.0,0.0,0.0044216325023911035,0.0015246471495822264,0.0,0.007946231939069561,0.0,0.0,0.0,0.048725236756492,0.0,0.0,0.0,0.01449788522452912,0.05493735637083901,0.0,0.03791839509467028,0.0,0.0,0.0,0.0,0.0,0.00860256645010218,0.0005648793121455062,0.014347330114430715,0.0,0.011669017852090771,0.03606377400608248,0.0,0.0,0.0,0.0,0.029198407947687646,0.03025516825148374,0.021800430240702173,0.0,0.0,0.002055346779392647,0.0738186964745883,0.05086536629896631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05450621937436487,0.0,0.0,0.0,0.0,0.0,0.0,0.04368648129145365,0.0,0.0,0.02829637111742379,0.0,0.09058505912961357,0.0,0.0,0.0,0.0,0.0053778825409190375,0.004618560203886803,0.0,0.0,0.0377324427520279,0.0,0.0,0.0,0.015327347071070163,0.0,0.0,0.02847426957827046,0.0,0.008877652822896272,0.0,0.007379532581509503,0.01618514697275383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.271841606536499,Lung Adenocarcinoma,-0.5567901286586123,1.1416810059389473,0.8502279903002266,0.05669281080234142,0.06662036780826605,0.17086810590068877,0.634492351819341,-0.135892610920976,-0.9612327205486416,0.3968113718393568,1.2378642484623958,-0.4491087379310033,-0.18423837897462972,-0.5129012659432969,-1.0446672376280186,-0.8729757042209353,-0.32473377493418776,-0.23284717835989863,-0.27003484465503946,0.7105143190270132,0.023800390510239768,-0.9355856550456556,0.729791476686951,1.506334122002332,0.9457939612604026,2.137948560660196,1.8806516656743786,-0.22340469390046672,0.5663050308438374,0.41576405640147235,-0.21403957962685452,-0.5937106289677896,-0.42280977494043626,-0.4222311595667298,0.958921281515396,-0.7040484035704271,-0.22524354637421018,-0.140411384947591,-0.16259268117309061,1.0368754161277867,0.5746346973387807,0.22174685040930245,-0.08623331141710884,-0.31680846752061176,-0.06279611333556775,0.02543428180600792,-0.45863654492460626,0.23776983397602347,-0.13116179547618242,0.15824100912287947
TCGA-86-7955-01A,0.0024973125953086667,0.02231794698331711,0.0,0.15971797638235105,0.0,0.008903804763942237,0.06770667644560475,0.0,0.0,0.0002616776619921514,0.07465092027901027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03084561321706782,0.0,0.0,0.0,0.016703490984744388,0.0,0.0,0.0,0.019813811044828284,0.0,0.0,0.0,0.0,0.09514392745095651,0.0,0.0,0.0,0.002659518167152937,0.0,0.00018442927269598564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04902123831608301,0.0,0.0,0.0,0.0,0.0,0.0,0.010634253282908809,0.0,0.0180575415369162,0.0,0.0,0.04177951475853464,0.0,0.0,0.04138135908244776,0.03301837470875691,0.02247500905501837,0.0,0.0,0.0,0.0,0.011010515104014813,0.0,0.0,0.0,0.0,0.07422851697819655,0.0,0.11460735371965443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03844083376523764,0.0439383844432587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.499687082618404,Lung Adenocarcinoma,0.46423857277421715,-1.819660881714732,0.2641499246433237,-3.3485706208839416,-2.2298770727688653,-1.7878999588428701,-1.9068791856910936,0.008105936222343907,1.4567221109803794,-2.2240053685772736,-2.1873560415842115,0.7670609403675321,0.7646475382302627,-2.4912034856440504,-0.6289689583612873,-0.5325933220308796,0.3729445670573295,0.5676431326439747,1.5347933715832016,-0.4491905753155926,-0.4038060477547741,-0.5922966591283881,-2.171125664185243,-1.8174993382544762,-1.6180936740841634,-0.9752411445422118,-1.3409272269877974,-1.8056502895493771,-2.6717481157266287,0.3125903665302779,1.183709354104518,0.8278666288260458,1.4853200971596352,-2.1311239712221544,-2.7186255312534247,1.1432375033092457,-1.5515534392072852,-2.7348673705164703,1.0938646625576316,-0.6343378527927895,0.5920321478221052,-0.18343899342385692,0.981451684382853,-1.4624068324232533,-1.316007024403021,0.8843120605092114,-1.6414212992035215,-1.6953325738376053,-0.6241375152727457,-0.39861878795303973
TCGA-86-8054-01A,0.00682892349934173,0.03632482691578819,0.0,0.3412711238898993,0.0,0.0,0.003057230861357542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005008194614950763,0.03842792278258728,0.0,0.0,0.0,0.0025073415420440786,0.0,0.0,0.018987217695421412,0.0,0.0,0.0,0.0,0.21407530342569925,0.0,0.0,0.0,0.004349752360044489,0.0,0.0,0.0,0.0,0.0048626354238199875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042503175449758325,0.0,0.0,0.0,0.006281138324089092,0.0,0.0048013313448291356,0.0,0.01840764110436147,0.0,0.0,0.0,0.04752994821713584,0.0,0.0,0.0,0.0,0.0,0.0019274919221581102,0.0,0.0,0.057651658193910826,0.04819457124335079,0.0,0.0,0.0056913145357199,0.022014349666866658,0.0,0.0,0.0,0.0,0.0,0.02815518775176074,0.03569616175584129,0.0,0.0,0.0,0.0,0.005445557479263784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3384564936046046,Lung Adenocarcinoma,-0.6494680085546715,-1.420669323633489,-0.48518583700455564,-0.1277553415423329,-1.258567158375986,-1.3244832721951958,-1.4074830304731833,-1.1118840916111248,-0.7581935049461695,-0.9096615640606344,-1.3884375778650542,0.8806277614808539,1.4907051005137573,-0.49964887150381193,-0.618111082402127,-0.16445189527892579,-0.8705904267721485,1.5703915290286226,0.7487683710697066,0.6665219097506522,-1.4700268589809868,0.43169050453664337,-0.8656704360569875,-1.5541316129600589,-1.036242226868065,-2.236552406228715,-2.002680413515912,-1.414634885426324,-0.2002119195469352,0.9790470428611788,1.3365364856960558,1.38372586222478,0.4406722276882941,-0.8524556183209857,-0.31122293348143537,0.7562760825754584,-0.8646299369141554,4.0777482759889345,-0.41179937220876184,0.5754883818532345,1.0482348462917148,-1.381782594196922,1.940602021847717,-0.10221991388734777,-0.970543361736386,1.212392858842473,0.1230482235071829,0.056643009255475524,0.07289177813806341,-1.1272152832636746
TCGA-86-8056-01A,0.03750865695837367,0.19013300074002026,0.0,0.0,0.0,0.0,0.12534410328162107,0.0,0.0,0.0,0.02351869225550456,0.0,0.005069730538951595,0.04669512040204146,0.0,0.0,0.0,0.0,0.21523163798295275,0.023985736148381266,0.0,0.0,0.0,0.0012467681672190378,0.0,0.0,0.010718324490562306,0.0045627707451770996,0.004132060377644577,0.0,0.0,0.13430701714045196,0.0,0.0,0.0013885956774978684,0.0,0.0,0.0,0.0,0.0,0.0,0.003122611659554397,0.0,0.0,0.0,0.0,0.02542448665828267,0.0,0.0,0.0,0.0,0.0075197288589453435,0.0,0.0,0.0,0.0,0.0,0.009937256350130479,0.009372209234192866,0.0,0.0,0.0,0.028851034816066465,0.01666693083690092,0.0,0.0,0.0,0.0,0.008760048451034569,0.0,0.0,0.0,0.0,0.0075370555174339125,0.0024500725247859514,0.0,0.00430495492967468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05221139525659811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4216039268698313,Lung Adenocarcinoma,-0.4283085887516669,-0.07992476153449575,1.0301505688986483,-0.5789226018877146,0.16581405834555205,-1.0114971763237157,0.38800982210324975,0.44484040117527585,0.4176646769881144,0.3054977290815745,0.2080828145165483,-1.8062218594448074,-1.6914190179125494,-0.9438088833814748,0.1482381265041356,-0.36663173709144536,-0.05394437547562775,-1.5828739743411353,-1.2171245237357387,0.3363095450425402,0.9179730086396984,-0.3451304591072004,0.07544905531498533,0.27097895206690525,0.5008682739160065,-0.47287842484261156,-0.3369437672920401,0.42228052056711063,0.3246693401443973,-0.3977991576428493,-1.568975937319959,-1.8560783056819259,-1.3669003229242314,0.06036642451079888,-0.5771094404452946,-1.0955639781446633,0.5119479792713566,-0.1328669152925293,-0.7859446406275185,0.6023315146133795,1.685043734024809,-0.1912988186353467,-0.7875342672591317,0.7728001080878777,0.6090002192570357,-0.8060146873418264,0.5528286028251691,0.010874365173561077,-0.6535282461404374,-0.17540282492250858
TCGA-86-8073-01A,0.008023358327201807,0.02546673182553705,0.0,0.5447325714194338,0.0,0.0,0.011910531085928456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02390269853362958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007406452408601841,0.0,0.0,0.0,0.09858808575998915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01699383395870646,0.007534643076862816,0.0,0.020708649283536284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01281929526568535,0.0,0.0,0.046904943418993574,0.0,0.0,0.005824849794917013,0.03229736696286216,0.0,0.0,0.0,0.0,0.0007151609868106874,0.0,0.0,0.0,0.0,0.011834144731390968,0.0,0.0,0.0,0.008030913173035068,0.006792312579410408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038164042792772176,0.03614103208892451,0.0,0.0,0.03520838252577093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17868923977559,Lung Adenocarcinoma,-0.29936833593436385,-0.29481165034206125,1.2917092392052558,0.04331356516779804,0.7614487842867907,-0.5860494614435932,-0.3044605029658966,0.9870048276410649,0.7420150523193252,0.5654632889963869,0.024213373839925313,-1.389697687220697,-0.8757857844539304,0.11677951690418285,-0.043950232525154745,0.02644721179278051,0.16814824976999687,-0.7196477313727508,-0.7650018071106547,0.31964277496548466,1.2271468003202723,-0.5108913277135206,-0.29451357359808217,-0.13534687315291694,0.04492058853353255,-0.3898586088177556,-0.3415975924125031,0.5300477516103408,-0.3472388889394865,0.21054422455436933,-0.4524294907088383,-0.8625697460617509,-0.8362936236897768,0.12098800643390671,0.8828144311152216,-1.1026189528502452,-0.08697260987856315,-0.3696175829689548,1.0026995877388285,-0.8902102610261308,1.227630484375152,0.7862346811305124,-0.07399079041837243,0.4655854745499567,-0.5126993031775763,-0.7102937223469484,0.874835639925781,-0.5458020889209689,0.15839133331459243,0.8908389850039898
TCGA-86-8279-01A,0.0032740458370851128,0.014081259308056798,0.0,0.5873718223632273,0.0,0.02946184096966795,0.0028756037679028624,0.0,0.0,0.0,0.0,0.0,0.0010625667009603445,0.0016122265982570477,0.0,0.0,0.0,0.0,0.014685410310586962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004174901827947137,0.0,0.0,0.05270321740217886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005844968806537375,0.0,0.0,0.01321971511952614,0.0,0.0,0.0015146846061321786,0.0,0.0,0.0,0.0,0.0,0.04688259488719193,0.0,0.0,0.0,0.0,0.0,0.0,0.001851568834243085,0.0,0.008736568818251347,0.0,0.0,0.0,0.0,0.0034865151554907227,0.0,0.0,0.12819343926061366,0.0,0.0,0.010653065276550064,0.0,0.0,0.0,0.06831398414959304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.720159303405957,Lung Adenocarcinoma,0.06471527640590241,-0.5695843685467544,-0.16957802760968985,0.017675657090573893,0.7865591893900195,-0.3039378345628678,-0.04212056686183743,0.1827128140400704,0.6152384737971127,0.2275984526041232,-0.5702874803921044,0.23634788681832197,-0.28035389554555473,0.5395564941051495,-0.25845895240028055,-0.4181314276286935,-0.6894987886912834,-0.6312844870593933,-0.07096548327636742,0.31540587946739346,-0.12601622220247496,0.012638285553161151,-0.9821156893782012,-0.23361625106501502,-0.4906077497958146,-0.9688446453739006,-0.8124860331456747,0.7451037983131784,-0.516412769417639,-0.49678097586150194,-0.44127765093340665,-0.531143206030549,-0.04000471115195078,0.6305956365110627,0.9508413939683332,-0.23502887542346249,-0.11905062250171872,0.6191065153309907,0.15598075822114832,0.1602664724159356,-0.40092653672446793,-0.19105453658904256,-0.707452493313813,0.14506778755455918,-0.41031779814870784,0.3115896853448869,0.04040583436278625,-0.15905490314084766,0.17123226298039337,-0.025173501639534825
TCGA-86-8281-01A,0.014598247593611582,0.007044062291817278,0.0,0.2964331267553792,0.0,0.0,0.048158018407915816,0.0,0.0,0.0,0.0,0.0,0.0,0.0018125276039606094,0.0,0.052727619130621156,0.0,0.0,0.05899521237215474,0.0,0.06259075239000368,0.0,0.0076000627296013935,0.0,0.0,0.0,0.02955480619690704,0.001163674925661448,0.0,0.0,0.012727644723570412,0.09916196220177852,0.0,0.0,0.0,0.0,0.0,0.0,0.019957286428213396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00232409335270234,0.0,0.0,0.05498089920608131,0.0,0.02775430478201493,0.0020069406167704004,0.020214378093873157,0.02581931863058277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04232869830187609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07983407559191003,0.0,0.0,0.0,0.026217086401091907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005995201271900833,0.0,0.0,0.0,0.0,2.4099331233312946,Lung Adenocarcinoma,0.8075220300255352,-0.8042705337436425,0.2567491467009335,0.07614887548140141,-0.15013648565808402,-1.2273353682945054,-0.7540350134929519,1.1286106160105651,1.0731847183391132,0.1657164732256511,-0.48533095709758295,-0.26939631939709435,-1.5884399914020377,-0.8442884930899817,-0.056331512105861854,-0.3392397586889038,1.794666043743737,-1.7296411886873293,-0.9999449233539989,0.06776130281654993,1.9876951878661464,-1.5188336292865954,-0.9856827338626785,-0.8568605945098335,-0.8315754848037059,-1.2360312705729584,-1.1270741906785793,0.7169748235935373,-0.7146866924075765,-1.2279446049123417,-1.0922517220634709,-1.1269961501290293,-1.2292674504204497,-0.024841326594636618,0.2004995717770716,0.08382166393728359,0.9719592704074953,2.1717757216062945,0.8997360736025445,-1.3778488270616596,1.2446559003717865,0.8907822906301786,-1.5692326191158317,-0.23299658528916936,-1.2967185418471194,-1.1963124826293714,0.12011340250315446,-0.50699658641753,0.6094167706718492,1.1295053309669778
