sample,cosine_similarity,n_snv,cancer_type
TCGA-C8-A26Y-01A-11D-A16D-09,0.9930871181415037,2.842609239610562,Breast Invasive Carcinoma
TCGA-C8-A274-01A-11D-A16D-09,0.9804384798609306,2.3010299956639813,Breast Invasive Carcinoma
TCGA-C8-A275-01A-21D-A16D-09,0.9720855604112495,2.0453229787866576,Breast Invasive Carcinoma
TCGA-C8-A27B-01A-11D-A167-09,0.9516463725563808,2.130333768495006,Breast Invasive Carcinoma
TCGA-C8-A8HP-01A-11D-A36J-09,0.9925994661623746,2.2013971243204513,Breast Invasive Carcinoma
TCGA-C8-A8HQ-01A-11D-A36J-09,0.986076573934627,2.3820170425748683,Breast Invasive Carcinoma
TCGA-CJ-4920-01A-01D-1429-08,0.9062306750421272,2.0718820073061255,Kidney Renal Clear Cell Carcinoma
TCGA-CJ-6030-01A-11D-1669-08,0.8980234660967302,2.0,Kidney Renal Clear Cell Carcinoma
TCGA-CZ-5468-01A-01D-1501-10,0.8870656723370017,2.0827853703164503,Kidney Renal Clear Cell Carcinoma
TCGA-D8-A142-01A-11D-A10Y-09,0.9317897792011284,2.0827853703164503,Breast Invasive Carcinoma
TCGA-D8-A147-01A-11D-A10Y-09,0.9339051858399503,2.161368002234975,Breast Invasive Carcinoma
TCGA-D8-A1J8-01A-11D-A13L-09,0.9846021064619569,2.8686444383948255,Breast Invasive Carcinoma
TCGA-D8-A1J9-01A-11D-A13L-09,0.9733707942948262,2.292256071356476,Breast Invasive Carcinoma
TCGA-D8-A1JA-01A-11D-A13L-09,0.9716719144676077,2.9552065375419416,Breast Invasive Carcinoma
TCGA-D8-A1JG-01B-11D-A13L-09,0.9665144396967185,2.0827853703164503,Breast Invasive Carcinoma
TCGA-D8-A1JK-01A-11D-A13L-09,0.9087753590953482,2.290034611362518,Breast Invasive Carcinoma
TCGA-D8-A1JL-01A-11D-A13L-09,0.8520549754797007,2.0293837776852097,Breast Invasive Carcinoma
TCGA-D8-A1JN-01A-11D-A13L-09,0.9886669476524218,2.2095150145426308,Breast Invasive Carcinoma
TCGA-D8-A1JP-01A-11D-A13L-09,0.8824854508432414,2.037426497940624,Breast Invasive Carcinoma
TCGA-D8-A1XK-01A-21D-A14K-09,0.9479351071435771,2.9907826918031377,Breast Invasive Carcinoma
TCGA-D8-A1XQ-01A-11D-A14K-09,0.9843285061584365,2.8981764834976764,Breast Invasive Carcinoma
TCGA-D8-A1Y1-01A-21D-A14K-09,0.9900009477567149,2.2624510897304293,Breast Invasive Carcinoma
TCGA-D8-A27G-01A-11D-A16D-09,0.9911296941009916,2.9449759084120477,Breast Invasive Carcinoma
TCGA-D8-A27H-01A-11D-A16D-09,0.8641554026225325,2.100370545117563,Breast Invasive Carcinoma
TCGA-D8-A27V-01A-12D-A17D-09,0.976133163767514,2.214843848047698,Breast Invasive Carcinoma
TCGA-D8-A73U-01A-11D-A33E-09,0.9814973451480055,2.093421685162235,Breast Invasive Carcinoma
TCGA-E2-A10C-01A-21D-A10M-09,0.9943700199066156,2.571708831808688,Breast Invasive Carcinoma
TCGA-E2-A14R-01A-11D-A10Y-09,0.8503246525402062,2.0,Breast Invasive Carcinoma
TCGA-E2-A152-01A-11D-A12B-09,0.9637485312539401,2.0863598306747484,Breast Invasive Carcinoma
TCGA-E2-A159-01A-11D-A10Y-09,0.9682030562835675,2.1702617153949575,Breast Invasive Carcinoma
TCGA-E2-A1IN-01A-11D-A13L-09,0.9826573480554639,2.278753600952829,Breast Invasive Carcinoma
TCGA-E2-A1LG-01A-21D-A14K-09,0.9843182701347674,2.187520720836463,Breast Invasive Carcinoma
TCGA-E2-A1LH-01A-11D-A14G-09,0.9173165980192138,2.2278867046136734,Breast Invasive Carcinoma
TCGA-E2-A574-01A-11D-A29N-09,0.9608701807857407,2.037426497940624,Breast Invasive Carcinoma
TCGA-E9-A1R4-01A-21D-A14G-09,0.9349196634759944,2.0492180226701815,Breast Invasive Carcinoma
TCGA-E9-A1RF-01A-11D-A159-09,0.9220775128511257,2.130333768495006,Breast Invasive Carcinoma
TCGA-E9-A22E-01A-11D-A159-09,0.8688724064069148,2.0492180226701815,Breast Invasive Carcinoma
TCGA-EW-A1IZ-01A-11D-A188-09,0.9809495868895107,2.4927603890268375,Breast Invasive Carcinoma
TCGA-EW-A1J5-01A-11D-A13L-09,0.9912464833511829,2.629409599102719,Breast Invasive Carcinoma
TCGA-EW-A1PB-01A-11D-A142-09,0.931784670968561,2.1398790864012365,Breast Invasive Carcinoma
TCGA-GI-A2C8-01A-11D-A16D-09,0.910176641377384,2.0211892990699383,Breast Invasive Carcinoma
TCGA-GM-A2D9-01A-11D-A18P-09,0.997736683064683,2.673020907128896,Breast Invasive Carcinoma
TCGA-GM-A2DB-01A-31D-A19Y-09,0.8800041415011084,2.0293837776852097,Breast Invasive Carcinoma
TCGA-GM-A2DH-01A-11D-A17W-09,0.9614988250553633,2.230448921378274,Breast Invasive Carcinoma
TCGA-GM-A2DO-01A-11D-A19Y-09,0.9935928964616614,2.1931245983544616,Breast Invasive Carcinoma
TCGA-J2-8194-01A-11D-2238-08,0.9156965979869928,2.1367205671564067,Lung Adenocarcinoma
TCGA-J2-A4AD-01A-11D-A24D-08,0.9708280699089625,2.506505032404872,Lung Adenocarcinoma
TCGA-L4-A4E5-01A-11D-A24P-08,0.9516391810316931,2.5171958979499744,Lung Adenocarcinoma
TCGA-L9-A443-01A-12D-A24D-08,0.9083950370673467,2.3820170425748683,Lung Adenocarcinoma
TCGA-L9-A444-01A-21D-A24D-08,0.9661838880522229,2.7101173651118162,Lung Adenocarcinoma
TCGA-L9-A5IP-01A-21D-A397-08,0.95471995977742,2.459392487759231,Lung Adenocarcinoma
TCGA-L9-A743-01A-43D-A397-08,0.94881985606245,2.060697840353612,Lung Adenocarcinoma
TCGA-L9-A7SV-01A-11D-A397-08,0.9867387008799294,3.226342087163631,Lung Adenocarcinoma
TCGA-L9-A8F4-01A-11D-A397-08,0.9725123723967407,2.857935264719429,Lung Adenocarcinoma
TCGA-LD-A74U-01A-13D-A33E-09,0.9829541078219318,2.3344537511509307,Breast Invasive Carcinoma
TCGA-LL-A73Y-01A-11D-A33E-09,0.9741220711357554,2.089905111439398,Breast Invasive Carcinoma
TCGA-LL-A8F5-01A-11D-A36J-09,0.8907490659861039,2.113943352306837,Breast Invasive Carcinoma
TCGA-MN-A4N1-01A-11D-A24P-08,0.94922300720075,2.661812685537261,Lung Adenocarcinoma
TCGA-MN-A4N4-01A-12D-A24P-08,0.9833110177093626,3.167317334748176,Lung Adenocarcinoma
TCGA-MN-A4N5-01A-11D-A24P-08,0.9572713598220146,2.663700925389648,Lung Adenocarcinoma
TCGA-MP-A4SV-01A-11D-A24P-08,0.978229930566934,2.5276299008713385,Lung Adenocarcinoma
TCGA-MP-A4SY-01A-21D-A24P-08,0.9084049409388263,2.184691430817599,Lung Adenocarcinoma
TCGA-MP-A4T4-01A-11D-A25L-08,0.9721072012693067,2.552668216112193,Lung Adenocarcinoma
TCGA-MP-A4T7-01A-11D-A24P-08,0.8730789488948051,2.103803720955957,Lung Adenocarcinoma
TCGA-MP-A4T8-01A-11D-A24P-08,0.8975203687125086,2.037426497940624,Lung Adenocarcinoma
TCGA-MP-A4TA-01A-21D-A24P-08,0.9591777684212168,2.5403294747908736,Lung Adenocarcinoma
TCGA-MP-A4TC-01A-11D-A24P-08,0.9369781368601516,2.4099331233312946,Lung Adenocarcinoma
TCGA-MP-A4TE-01A-22D-A25L-08,0.9147276307224312,2.130333768495006,Lung Adenocarcinoma
TCGA-MP-A4TF-01A-11D-A25L-08,0.9563934801745625,2.591064607026499,Lung Adenocarcinoma
TCGA-MP-A4TH-01A-31D-A25L-08,0.8758571743049381,2.0,Lung Adenocarcinoma
TCGA-MP-A4TK-01A-11D-A24P-08,0.9709297190226928,2.537819095073274,Lung Adenocarcinoma
TCGA-NJ-A4YF-01A-12D-A25L-08,0.9717460551485246,2.787460474518415,Lung Adenocarcinoma
TCGA-NJ-A4YG-01A-22D-A25L-08,0.9401735525773464,2.184691430817599,Lung Adenocarcinoma
TCGA-NJ-A4YI-01A-11D-A25L-08,0.9801782135236342,2.670245853074124,Lung Adenocarcinoma
TCGA-NJ-A4YP-01A-11D-A25L-08,0.9901023054339275,2.7641761323903307,Lung Adenocarcinoma
TCGA-NJ-A4YQ-01A-11D-A25L-08,0.9823922581555888,3.041392685158225,Lung Adenocarcinoma
TCGA-NJ-A55O-01A-11D-A25L-08,0.8862080634689052,2.1072099696478683,Lung Adenocarcinoma
TCGA-NJ-A55R-01A-11D-A25L-08,0.939485378397816,2.4345689040341987,Lung Adenocarcinoma
TCGA-O1-A52J-01A-11D-A25L-08,0.941367894505309,2.214843848047698,Lung Adenocarcinoma
TCGA-OL-A5RW-01A-11D-A28B-09,0.9581350477293635,2.1986570869544226,Breast Invasive Carcinoma
TCGA-OL-A5RZ-01A-11D-A28B-09,0.9140519599142001,2.0043213737826426,Breast Invasive Carcinoma
TCGA-PE-A5DE-01A-11D-A27P-09,0.9906553065346652,2.6242820958356683,Breast Invasive Carcinoma
TCGA-PL-A8LV-01A-21D-A41F-09,0.8368259780686639,2.0,Breast Invasive Carcinoma
TCGA-S2-AA1A-01A-12D-A397-08,0.8879813800245584,2.0755469613925306,Lung Adenocarcinoma
TCGA-S3-AA10-01A-21D-A41F-09,0.8809338600026216,2.0253058652647704,Breast Invasive Carcinoma
TCGA-UU-A93S-01A-21D-A41F-09,0.9054104148141501,2.123851640967086,Breast Invasive Carcinoma
TCGA-XX-A89A-01A-11D-A36J-09,0.970408949879176,2.2095150145426308,Breast Invasive Carcinoma
